Site_ID,Planned_Kiosk_Type,Installation_Status,PPT_ID,Legacy_ID,Borough,Council_District,Community_Board,Street_Address,Cross_Street_1,Cross_Street_2,IxN_Corner,Postcode,Zoning,Latitude,Longitude,Installation_Complete,Activation_Complete,Neighborhood_Tabulation_Area_(NTA),Building_Identification_Number_(BIN),Borough-Block-Lot_(BBL),Census_Tract_(CT),Location
mn-04-134553,Link1.0,Live,134553,mn-04-134553,Manhattan,3,104,180 7 AVENUE,WEST 21 STREET,WEST 20 STREET,SW,10011,C2-5,40.7427,-73.9968,8/19/17,2/28/18,Hudson Yards-Chelsea-Flatiron-Union Square,1014037,1007700041,1008700,"(40.7427, -73.9968)"
mn-08-121140,Link1.0,Live,121140,mn-08-121140,Manhattan,4,108,24 EAST 70 STREET,MADISON AVENUE,5 AVENUE,SW,10021,C5-1,40.770517,-73.966604,2/3/18,5/17/18,Upper East Side-Carnegie Hill,1041297,1013847502,1012200,"(40.770517, -73.966604)"
bx-01-118942,Link1.0,Live,118942,bx-01-118942,Bronx,17,201,2922 3 AVENUE,EAST 152 STREET,EAST 151 STREET,SE,10455,C4-4,40.817446,-73.915574,10/22/16,12/28/16,Melrose South-Mott Haven North,2001166,2023620021,2007100,"(40.817446, -73.915574)"
mn-12-111720,Link1.0,Live,111720,mn-12-111720,Manhattan,10,112,1430 ST. NICHOLAS AVENUE,WEST 182 STREET,WEST 181 STREET,SE,10033,C1-4,40.849698,-73.933322,12/5/17,2/16/18,Washington Heights North,1063642,1021540007,1026900,"(40.849698, -73.933322)"
mn-07-120401,Link1.0,Live,120401,mn-07-120401,Manhattan,7,107,2800 BROADWAY,WEST 108 STREET,WEST 109 STREET,NE,10025,C1-5,40.802957,-73.967371,6/11/16,7/20/16,Morningside Heights,1056673,1018800001,1019500,"(40.802957, -73.967371)"
mn-09-118158,Link1.0,Live,118158,mn-09-118158,Manhattan,7,109,1290 AMSTERDAM AVENUE,WEST 123 STREET,WEST 125 STREET,W,10027,C1-4,40.811845,-73.957517,5/1/18,10/20/20,Morningside Heights,1084108,1019780001,1021100,"(40.811845, -73.957517)"
mn-04-122299,Link1.0,Live,122299,mn-04-122299,Manhattan,3,104,80 8 AVENUE,WEST 14 STREET,WEST 15 STREET,NE,10011,C6-2A,40.739846,-74.002305,3/29/16,4/7/16,Hudson Yards-Chelsea-Flatiron-Union Square,1013711,1007640001,1008100,"(40.739846, -74.002305)"
qu-01-146068,Link1.0,Live,146068,LINK-020928,Queens,26,401,36-02 37 AVENUE,36 STREET,37 STREET,SE,11101,M1-3/R7X,40.752724,-73.927183,3/9/18,4/24/18,Queensbridge-Ravenswood-Long Island City,4004571,4003780001,4005500,"(40.752724, -73.927183)"
mn-12-120461,Link1.0,Live,120461,mn-12-120461,Manhattan,7,112,470 WEST 157 STREET,AMSTERDAM AVENUE,ST NICHOLAS AVENUE,SE,10032,C2-4,40.832749,-73.941887,1/29/17,5/11/17,Washington Heights South,1062490,1021070059,1023900,"(40.832749, -73.941887)"
qu-01-125088,Link1.0,Live,125088,qu-01-125088,Queens,22,401,34-02 BROADWAY,34 STREET,35 STREET,SE,11106,C4-2A,40.760713,-73.922879,4/22/17,6/8/17,Astoria,4008830,4006220041,4005900,"(40.760713, -73.922879)"
mn-11-107836,Link1.0,Live,107836,mn-11-107836,Manhattan,5,111,1786 3 AVENUE,EAST 99 STREET,EAST 100 STREET,NW,10029,C1-5,40.787309,-73.947944,4/16/16,4/27/16,East Harlem South,1051769,1016270034,1016600,"(40.787309, -73.947944)"
mn-11-120232,Link1.0,Live,120232,mn-11-120232,Manhattan,8,111,2004 3 AVENUE,EAST 110 STREET,EAST 111 STREET,NW,10029,C1-5,40.794273,-73.942859,3/5/16,3/22/16,East Harlem South,1082321,1016380033,1017200,"(40.794273, -73.942859)"
qu-01-108373,Link1.0,Live,108373,qu-01-108373,Queens,22,401,29-01 BROADWAY,30 STREET,29 AVENUE,NE,11106,C1-4,40.76272,-73.926808,5/6/17,5/23/17,Astoria,4007473,4005880008,4007500,"(40.76272, -73.926808)"
mn-06-133436,Link1.0,Live,133436,mn-06-133436,Manhattan,4,106,939 3 AVENUE,EAST 57 STREET,EAST 56 STREET,SE,10022,C5-2,40.760005,-73.967568,2/27/16,7/19/16,Turtle Bay-East Midtown,1038590,1013300004,1010800,"(40.760005, -73.967568)"
mn-05-123158,Link1.0,Live,123158,mn-05-123158,Manhattan,2,105,18 UNION SQUARE EAST,EAST 15 STREET,EAST 14 STREET,NE,10003,C6-4,40.735187,-73.989871,10/8/16,11/21/16,Gramercy,1083247,1008707501,1005000,"(40.735187, -73.989871)"
qu-04-134075,Link1.0,Live,134075,qu-04-134075,Queens,25,404,73-02 ROOSEVELT AVENUE,73 STREET,BROADWAY,SE,11377,C2-3,40.746711,-73.892145,7/8/17,6/18/18,Elmhurst-Maspeth,4030453,4013057501,4026500,"(40.746711, -73.892145)"
