Site ID,Planned Kiosk Type,Installation Status,Street Address,Location,Borough,Installation Complete
qu-02-102099,Link1.0,Live,34-02 QUEENS BOULEVARD,"(40.744278, -73.930399)",Queens,11/05/2016
mn-07-135865,Link1.0,Live,2596 BROADWAY,"(40.795774, -73.970752)",Manhattan,07/18/2017
mn-12-118141,Link1.0,Live,1653 ST NICHOLAS AVENUE,"(40.857032, -73.928367)",Manhattan,02/04/2022
mn-12-120665,Link1.0,Live,1516 ST. NICHOLAS AVENUE,"(40.852257, -73.931452)",Manhattan,12/01/2017
qu-02-124987,Link1.0,Live,45-23 GREENPOINT AVENUE,"(40.742211, -73.918995)",Queens,02/25/2017
qu-04-145768,Link1.0,Live,90-20 QUEENS BOULEVARD,"(40.733579, -73.871648)",Queens,03/04/2017
bk-02-143595,Link5G_Ad,Live,403 MYRTLE AVENUE,"(40.693309, -73.969788)",Brooklyn,10/11/2022
mn-10-119941,Link1.0,Live,2430 ADAM CLAYTON POWELL JR. BOULEVARD,"(40.819293, -73.941018)",Manhattan,02/25/2018
mn-12-120798,Link1.0,Live,4058 BROADWAY,"(40.843034, -73.939086)",Manhattan,02/18/2022
mn-08-121697,Link1.0,Live,400 EAST 63 STREET,"(40.761993, -73.959998)",Manhattan,12/08/2017
bk-01-146016,Link1.0,Live,28 NORTH 5 STREET,"(40.719067, -73.962765)",Brooklyn,12/08/2017
mn-08-121133,LINK1.0,Removed Pending Reinstall,793 MADISON AVENUE,"(40.768649, -73.967597)",Manhattan,04/08/2017
mn-04-122482,Link1.0,Live,849 10 AVENUE,"(40.768406, -73.989215)",Manhattan,09/23/2017
mn-09-120356,Link1.0,Live,3659 BROADWAY,"(40.830209, -73.947911)",Manhattan,07/15/2016
bk-01-140988,Link1.0,Live,182 BEDFORD AVENUE,"(40.71777, -73.957869)",Brooklyn,11/03/2017
mn-12-111616,Link1.0,Live,3823 BROADWAY,"(40.835546, -73.944011)",Manhattan,02/25/2018
bk-17-145928,Link1.0,Live,3402 CHURCH AVENUE,"(40.650947, -73.945545)",Brooklyn,09/17/2017
mn-06-121369,Link1.0,Live,770 2 AVENUE,"(40.749203, -73.972507)",Manhattan,08/26/2017
mn-02-123542,Link1.0,Live,18 WEST 14 STREET,"(40.736387, -73.994742)",Manhattan,10/01/2016
qu-12-154934,Link5G_Ad,Live,129-01 GUY R BREWER BOULEVARD,"(40.677229, -73.778436)",Queens,12/12/2022
mn-06-121677,Link1.0,Live,944 1 AVENUE,"(40.754991, -73.96519)",Manhattan,01/24/2018
mn-07-133632,Link1.0,Live,2430 BROADWAY,"(40.79069, -73.974462)",Manhattan,02/04/2018
mn-06-136668,Link1.0,Live,362 3 AVENUE,"(40.740989, -73.981732)",Manhattan,05/13/2017
bk-02-126505,Link1.0,Live,171 FLATBUSH AVENUE,"(40.683625, -73.977006)",Brooklyn,06/30/2017
mn-05-122175,Link1.0,Live,1407 BROADWAY,"(40.753059, -73.987386)",Manhattan,07/23/2016
mn-09-120365,Link1.0,Live,3359 BROADWAY,"(40.820764, -73.954808)",Manhattan,06/17/2016
mn-12-120461,Link1.0,Live,470 WEST 157 STREET,"(40.832749, -73.941887)",Manhattan,01/29/2017
bx-07-119793,Link1.0,Live,385 EAST FORDHAM ROAD,"(40.861993, -73.89183)",Bronx,08/27/2016
bx-05-112015,Link1.0,Live,231 EAST 183RD STREET,"(40.857227, -73.899218)",Bronx,07/06/2022
mn-06-137127,Link1.0,Live,400 EAST 50 STREET,"(40.753751, -73.96597)",Manhattan,05/07/2018
bk-09-145751,Link1.0,Live,897 FRANKLIN AVENUE,"(40.668156, -73.958801)",Brooklyn,02/27/2017
bk-06-126392,Link1.0,Live,252 COURT STREET,"(40.68539, -73.994526)",Brooklyn,08/10/2017
qu-01-125092,Link1.0,Live,23-55 BROADWAY,"(40.763553, -73.928514)",Queens,04/22/2017
qu-02-146051,Link1.0,Live,10-58 45 AVENUE,"(40.747793, -73.950086)",Queens,01/17/2018
mn-03-123814,Link1.0,Live,118 2 AVENUE,"(40.728027, -73.987965)",Manhattan,07/20/2016
mn-07-120610,Link1.0,Live,718 AMSTERDAM AVENUE,"(40.79331, -73.971045)",Manhattan,08/05/2016
mn-12-120664,Link1.0,Live,1540 ST. NICHOLAS AVENUE,"(40.853122, -73.930818)",Manhattan,12/01/2017
mn-02-123497,Link1.0,Live,41 HORATIO STREET,"(40.738798, -74.005285)",Manhattan,03/04/2018
mn-07-119836,Link1.0,Live,49 WEST 72 STREET,"(40.777377, -73.978444)",Manhattan,02/26/2018
mn-10-102771,Link1.0,Live,218 ST. NICHOLAS AVENUE,"(40.807326, -73.952789)",Manhattan,10/03/2016
bk-01-108952,Link1.0,Live,511 BROADWAY,"(40.705371, -73.949963)",Brooklyn,11/17/2017
bk-02-126166,Link1.0,Live,185 COURT STREET,"(40.687901, -73.993147)",Brooklyn,10/07/2017
mn-07-102695,Link1.0,Live,175 WEST 107 STREET,"(40.80158, -73.964747)",Manhattan,04/03/2018
qu-01-125088,Link1.0,Live,34-02 BROADWAY,"(40.760713, -73.922879)",Queens,04/22/2017
mn-07-121264,Link1.0,Live,500 COLUMBUS AVENUE,"(40.78535, -73.973137)",Manhattan,02/08/2018
mn-09-111954,Link1.0,Live,3514 BROADWAY,"(40.825508, -73.950907)",Manhattan,06/04/2016
mn-07-133637,Link1.0,Live,2641 BROADWAY,"(40.797394, -73.970011)",Manhattan,02/24/2018
mn-12-120736,Link1.0,Live,63 SHERMAN AVENUE,"(40.863113, -73.926996)",Manhattan,02/21/2022
qu-12-138097,Link1.0,Live,160-05 JAMAICA AVENUE,"(40.703895, -73.799018)",Queens,08/18/2016
mn-06-121442,Link1.0,Live,539 2 AVENUE,"(40.742234, -73.977895)",Manhattan,10/28/2017
qu-09-108790,Link1.0,Live,124-05 JAMAICA AVENUE,"(40.700926, -73.826205)",Queens,05/06/2017
si-02-145825,Link1.0,Live,1755 RICHMOND ROAD,"(40.587385, -74.103708)",Staten Island,04/10/2017
qu-04-136360,Link1.0,Live,74-04 ROOSEVELT AVENUE,"(40.746798, -73.891215)",Queens,07/08/2017
mn-06-133470,Link1.0,Live,521 3 AVENUE,"(40.746217, -73.977614)",Manhattan,03/11/2017
mn-04-140359,Link1.0,Live,279 11 AVENUE,"(40.75196913, -74.00491217)",Manhattan,05/26/2017
bk-09-126616,Link1.0,Live,806 FRANKLIN AVENUE,"(40.670318, -73.958172)",Brooklyn,12/22/2016
mn-04-108537,Link1.0,Live,159 8 AVENUE,"(40.742297, -74.00094)",Manhattan,03/18/2016
qu-12-118523,Link5G_Ad,Live,129-21 MERRICK BOULEVARD,"(40.680679, -73.763358)",Queens,06/16/2022
bk-16-158237,Link1.0,Live,1220 EAST NEW YORK AVENUE,"(40.667332, -73.922023)",Brooklyn,08/02/2022
mn-04-142001,Link1.0,Live,701 8 AVENUE,"(40.758666, -73.9889)",Manhattan,03/11/2016
bk-13-145054,Link5G_Ad,Live,2928 WEST 5 STREET,"(40.57862, -73.97231)",Brooklyn,06/14/2024
mn-07-109544,Link1.0,Live,2150 BROADWAY,"(40.781474, -73.980961)",Manhattan,04/06/2016
mn-05-122627,Link1.0,Live,932 8 AVENUE,"(40.765522, -73.983593)",Manhattan,03/18/2016
si-01-154026,Link5G_Ad,Live,1670 VICTORY BOULEVARD,"(40.613177, -74.119224)",Staten Island,10/11/2022
mn-11-160034,Link5G_NonAd,Live,420 EAST 111TH STREET,"(40.7918799, -73.9357352)",Manhattan,03/29/2024
mn-06-121439,Link1.0,Live,519 2 AVENUE,"(40.741593, -73.978363)",Manhattan,10/07/2017
mn-07-121259,Link1.0,Live,100 WEST 87 STREET,"(40.787224, -73.971936)",Manhattan,02/08/2018
mn-08-121980,Link1.0,Live,25 EAST 61 STREET,"(40.764821, -73.970303)",Manhattan,04/08/2017
qu-12-101876,Link1.0,Live,112-55 FARMERS BOULEVARD,"(40.699982, -73.763267)",Queens,07/19/2022
bx-01-109413,Link1.0,Live,2939 3 AVENUE,"(40.817926, -73.915262)",Bronx,10/22/2016
qu-02-124947,Link1.0,Live,46-02 QUEENS BOULEVARD,"(40.742912, -73.91854)",Queens,11/05/2016
bk-06-160001,Link5G_NonAd,Live,84 BEARD STREET,"(40.6741868, -74.0136956)",Brooklyn,02/07/2024
mn-12-120458,Link1.0,Live,481 WEST 159 STREET,"(40.834078, -73.940919)",Manhattan,07/15/2016
mn-08-121767,Link1.0,Live,300 EAST 61 STREET,"(40.761748, -73.963311)",Manhattan,11/11/2017
mn-09-120354,Link1.0,Live,600 WEST 149 STREET,"(40.829037, -73.948869)",Manhattan,07/15/2016
mn-08-121051,Link1.0,Live,40 EAST 83 STREET,"(40.778795, -73.960116)",Manhattan,02/04/2018
bk-16-160038,Link1.0,Live,121 LIBERTY AVENUE,"(40.6732003, -73.9058603)",Brooklyn,05/13/2024
si-02-145730,Link1.0,Live,2435 HYLAN BOULEVARD,"(40.571782, -74.108614)",Staten Island,02/19/2017
mn-06-121794,Link1.0,Live,251 EAST 49 STREET,"(40.754392, -73.969184)",Manhattan,01/27/2018
mn-07-120510,Link1.0,Live,219 WEST 100 STREET,"(40.797149, -73.969607)",Manhattan,08/13/2016
qu-12-123883,Link5G_Ad,Live,110-30 FARMERS BOULEVARD,"(40.702371, -73.766301)",Queens,12/09/2022
mn-05-121967,Link1.0,Live,41 EAST 53 STREET,"(40.759712, -73.974008)",Manhattan,03/18/2017
mn-06-134611,Link1.0,Live,481 2 AVENUE,"(40.740612, -73.979079)",Manhattan,04/23/2018
bx-05-146094,Link1.0,Live,2 CLIFFORD PLACE,"(40.846434, -73.912958)",Bronx,06/20/2018
qu-02-145743,Link1.0,Live,45-01 42 STREET,"(40.743312, -73.922401)",Queens,02/25/2017
mn-09-134690,Link1.0,Live,2878 BROADWAY,"(40.80528, -73.96567)",Manhattan,09/25/2017
qu-12-123880,Link1.0,Live,125-21 MERRICK BOULEVARD,"(40.682146, -73.766387)",Queens,10/06/2022
qu-02-142124,Link1.0,Live,43-02 QUEENS BOULEVARD,"(40.743221, -73.921257)",Queens,11/19/2016
mn-08-121036,Link1.0,Live,30 EAST 76 STREET,"(40.774281, -73.96346)",Manhattan,02/03/2018
bk-02-126247,Link1.0,Live,280 CADMAN PLAZA WEST,"(40.69607, -73.991264)",Brooklyn,12/13/2022
qu-06-124204,Link1.0,Live,101-10 QUEENS BOULEVARD,"(40.726241, -73.852519)",Queens,11/05/2016
mn-04-122426,Link1.0,Live,545 6 AVENUE,"(40.737886, -73.996604)",Manhattan,05/12/2018
mn-03-137173,Link1.0,Live,145 ORCHARD STREET,"(40.720486, -73.989083)",Manhattan,11/17/2016
qu-12-154850,Link5G_NonAd,Live,118-02 MERRICK BOULEVARD,"(40.6866032, -73.7744795)",Queens,07/06/2022
mn-08-120843,Link1.0,Live,399 EAST 72 STREET,"(40.76777, -73.955691)",Manhattan,09/28/2017
bx-01-116415,Link1.0,Live,522 MORRIS AVENUE,"(40.816751, -73.922955)",Bronx,01/21/2017
bk-08-127034,Link1.0,Live,628 NOSTRAND AVENUE,"(40.676976, -73.949916)",Brooklyn,02/17/2017
bk-02-126847,Link1.0,Live,141 LIVINGSTON STREET,"(40.690594, -73.987998)",Brooklyn,02/24/2017
bk-09-126559,Link1.0,Live,597 FLATBUSH AVENUE,"(40.658911, -73.960426)",Brooklyn,02/27/2018
qu-12-153314,Link5G_Ad,Live,122-01 GUY R BREWER BLVD,"(40.679278, -73.779868)",Queens,02/03/2023
bk-06-145872,Link1.0,Live,110 5 AVENUE,"(40.679501, -73.978465)",Brooklyn,07/20/2017
qu-02-125020,Link5G_Ad,Live,47-50 VAN DAM STREET,"(40.74112, -73.93453)",Queens,11/15/2022
bk-06-145918,Link1.0,Live,281 COURT STREET,"(40.684553, -73.994765)",Brooklyn,08/31/2017
bk-07-125916,Link1.0,Live,601 5 AVENUE,"(40.664176, -73.990353)",Brooklyn,06/27/2017
mn-06-134810,Link1.0,Live,205 LEXINGTON AVENUE,"(40.745071, -73.980374)",Manhattan,06/05/2018
mn-05-121491,Link1.0,Live,68 LEXINGTON AVENUE,"(40.741012, -73.983767)",Manhattan,04/01/2017
mn-09-136852,Link1.0,Live,3632 BROADWAY,"(40.829424, -73.948046)",Manhattan,10/28/2017
bk-16-160039,Link1.0,Live,105 SUTTER AVENUE,"(40.6661916, -73.9177138)",Brooklyn,05/13/2024
mn-08-135072,Link1.0,Live,343 EAST 66 STREET,"(40.764117, -73.958948)",Manhattan,05/01/2018
mn-05-137157,Link1.0,Live,159 WEST 52 STREET,"(40.76221, -73.981881)",Manhattan,06/11/2017
qu-09-124799,Link1.0,Live,85-02 JAMAICA AVENUE,"(40.692466, -73.858948)",Queens,05/20/2017
bx-01-146023,Link1.0,Live,374 WILLIS AVENUE,"(40.812127, -73.920552)",Bronx,12/12/2017
mn-07-138046,Link1.0,Live,155 WEST 68 STREET,"(40.775999, -73.983247)",Manhattan,07/15/2016
mn-07-111894,Link1.0,Live,764 AMSTERDAM AVENUE,"(40.795005, -73.96981)",Manhattan,05/10/2017
bx-07-119754,Link1.0,Live,29 BEDFORD PARK BOULEVARD EAST,"(40.87301, -73.888541)",Bronx,11/29/2021
qu-12-118471,Link1.0,Live,187-2 HILLSIDE AVENUE,"(40.71452, -73.775133)",Queens,06/16/2022
bk-03-145784,Link1.0,Live,1139 FULTON STREET,"(40.681315, -73.956201)",Brooklyn,03/11/2017
qu-09-145882,Link1.0,Live,98-31 JAMAICA AVENUE,"(40.695048, -73.846656)",Queens,07/15/2017
bk-14-145836,Link1.0,Live,927 FLATBUSH AVENUE,"(40.649115, -73.958291)",Brooklyn,05/06/2017
qu-02-145985,Link1.0,Live,45-59 46 STREET,"(40.741303, -73.919006)",Queens,10/14/2017
bk-06-145895,Link1.0,Live,615 CARROLL STREET,"(40.675254, -73.981469)",Brooklyn,07/27/2017
qu-12-108654,Link5G_Ad,Live,139-04 HILLSIDE AVENUE,"(40.704222, -73.814252)",Queens,06/17/2022
mn-05-122858,Link1.0,Live,2 WEST 57 STREET,"(40.762987, -73.974254)",Manhattan,06/10/2017
mn-07-134106,Link1.0,Live,2681 BROADWAY,"(40.79865, -73.969093)",Manhattan,06/20/2017
bx-05-123186,Link1.0,Live,1846 JEROME AVENUE,"(40.84873, -73.91147)",Bronx,05/10/2017
mn-08-119830,Link1.0,Live,1675 3 AVENUE,"(40.783289, -73.950562)",Manhattan,07/01/2016
qu-03-160025,Link5G_Ad,Live,81-20 NORTHERN BOULEVARD,"(40.75543, -73.88559)",Queens,02/06/2024
mn-05-136186,Link1.0,Live,435 PARK AVENUE SOUTH,"(40.744259, -73.983248)",Manhattan,09/24/2017
bk-01-126207,Link1.0,Live,268 BROADWAY,"(40.70878, -73.959183)",Brooklyn,11/17/2017
mn-08-121861,Link1.0,Live,24 EAST 63 STREET,"(40.766194, -73.969976)",Manhattan,06/23/2018
mn-05-134089,Link1.0,Live,278 PARK AVENUE SOUTH,"(40.739464, -73.987052)",Manhattan,05/12/2018
mn-06-135586,Link1.0,Live,633 3 AVENUE,"(40.749658, -73.975104)",Manhattan,07/29/2017
mn-10-120039,Link1.0,Live,163 WEST 125 STREET,"(40.808939, -73.948011)",Manhattan,10/26/2016
mn-02-122259,Link1.0,Live,347 6 AVENUE,"(40.731887, -74.001194)",Manhattan,04/14/2018
qu-03-146005,Link1.0,Live,93-01 ROOSEVELT AVENUE,"(40.748798, -73.87355)",Queens,11/22/2017
qu-01-145922,Link1.0,Live,33-09 BROADWAY,"(40.761089, -73.923341)",Queens,09/16/2017
mn-07-107980,Link1.0,Live,975 COLUMBUS AVENUE,"(40.800405, -73.961891)",Manhattan,04/03/2018
qu-12-159306,Link5G_Ad,Live,107-17 MERRICK BOULEVARD,"(40.699727, -73.788088)",Queens,10/14/2022
mn-06-121683,Link1.0,Live,1000 1 AVENUE,"(40.756879, -73.963818)",Manhattan,10/20/2017
mn-12-120667,Link1.0,Live,1500 ST. NICHOLAS AVENUE,"(40.851831, -73.931773)",Manhattan,04/19/2018
mn-10-119890,Link1.0,Live,2604 FREDERICK DOUGLASS BOULEVARD,"(40.818897, -73.944659)",Manhattan,10/08/2016
mn-04-123521,Link1.0,Live,86 9 AVENUE,"(40.742125, -74.004363)",Manhattan,04/21/2021
qu-02-145781,Link1.0,Live,23-24 45 AVENUE,"(40.746639, -73.944138)",Queens,03/04/2017
mn-03-123812,Link1.0,Live,146 2 AVENUE,"(40.729236, -73.987081)",Manhattan,11/05/2016
mn-08-120997,Link1.0,Live,176 EAST 77 STREET,"(40.773003, -73.958474)",Manhattan,02/15/2016
mn-01-137940,Link1.0,Live,90 LAFAYETTE STREET,"(40.717482, -74.001519)",Manhattan,07/12/2016
mn-05-122775,Link1.0,Live,1313 BROADWAY,"(40.750092, -73.987792)",Manhattan,04/30/2016
bx-04-145925,Link1.0,Live,1579 JEROME AVENUE,"(40.844258, -73.914961)",Bronx,09/16/2017
mn-06-135588,Link1.0,Live,146 3 AVENUE,"(40.734222, -73.986658)",Manhattan,04/29/2017
mn-06-134533,Link1.0,Live,364 2 AVENUE,"(40.736747, -73.981608)",Manhattan,09/25/2017
mn-06-136697,Link1.0,Live,511 LEXINGTON AVENUE,"(40.755088, -73.973276)",Manhattan,08/07/2018
mn-05-121640,Link1.0,Live,24 EAST 32 STREET,"(40.746511, -73.984099)",Manhattan,11/19/2016
mn-12-120469,Link1.0,Live,2048 AMSTERDAM AVENUE,"(40.835729, -73.940075)",Manhattan,10/22/2016
mn-05-139276,Link1.0,Live,260 WEST 52 STREET,"(40.763424, -73.985061)",Manhattan,03/18/2016
bx-06-119378,Link1.0,Live,400 EAST TREMONT AVENUE,"(40.847574, -73.900766)",Bronx,05/06/2017
mn-07-133633,Link1.0,Live,2420 BROADWAY,"(40.790235, -73.974793)",Manhattan,09/10/2017
bk-07-160076,Link5G_NonAd,Live,117 42ND STREET,"(40.6548288, -74.014243)",Brooklyn,10/11/2024
mn-05-123292,Link1.0,Live,14 EAST 23 STREET,"(40.740836, -73.988136)",Manhattan,03/11/2017
bk-05-145943,Link1.0,Live,241 CRESCENT STREET,"(40.683506, -73.872079)",Brooklyn,09/29/2017
mn-05-121570,Link1.0,Live,101 EAST 29 STREET,"(40.743891, -73.98337)",Manhattan,10/06/2017
mn-10-118276,Link1.0,Live,2120 8 AVENUE,"(40.8034, -73.956003)",Manhattan,09/30/2017
mn-04-123661,Link1.0,Live,267 7 AVENUE,"(40.745448, -73.994537)",Manhattan,11/04/2017
bk-01-109091,Link1.0,Live,24 GRAHAM AVENUE,"(40.701542, -73.942169)",Brooklyn,07/01/2017
mn-06-137822,Link1.0,Live,850 2 AVENUE,"(40.751834, -73.970593)",Manhattan,02/17/2018
mn-09-120419,Link1.0,Live,572 WEST 139 STREET,"(40.822495, -73.953007)",Manhattan,05/14/2016
bk-04-159328,Link5G_Ad,Live,1493 MYRTLE AVENUE,"(40.699238, -73.915938)",Brooklyn,11/23/2022
mn-03-107697,Link1.0,Live,121 2 AVENUE,"(40.728158, -73.988125)",Manhattan,11/12/2016
mn-06-134922,Link1.0,Live,411 3 AVENUE,"(40.742433, -73.980371)",Manhattan,06/24/2017
mn-05-136386,Link1.0,Live,108 5 AVENUE,"(40.73728, -73.992826)",Manhattan,08/05/2017
mn-04-123535,Link1.0,Live,133 WEST 14 STREET,"(40.738074, -73.998319)",Manhattan,10/16/2016
mn-04-122583,Link1.0,Live,715 8 AVENUE,"(40.759107, -73.988579)",Manhattan,03/11/2016
qu-04-136456,Link1.0,Live,81-02 ROOSEVELT AVENUE,"(40.74749, -73.88469)",Queens,08/31/2017
mn-12-120808,Link1.0,Live,11 NAGLE AVENUE,"(40.859244, -73.930858)",Manhattan,04/28/2022
bx-07-119731,Link1.0,Live,326 EAST 194 STREET,"(40.864094, -73.891441)",Bronx,11/19/2021
mn-08-121759,Link1.0,Live,1221 2 AVENUE,"(40.763691, -73.962235)",Manhattan,11/14/2017
bk-04-152175,Link5G_Ad,Live,1224 FLUSHING AVENUE,"(40.70726, -73.92407)",Brooklyn,11/28/2022
bx-01-144892,Link1.0,Live,442 WILLIS AVENUE,"(40.813575, -73.919491)",Bronx,03/04/2018
bx-04-101603,Link1.0,Live,895 WALTON AVENUE,"(40.827655, -73.923906)",Bronx,02/18/2017
qu-12-137875,Link5G_Ad,Live,170-05 LINDEN BOULEVARD,"(40.691655, -73.779475)",Queens,02/06/2023
mn-04-108109,Link1.0,Live,523 8 AVENUE,"(40.753642, -73.992563)",Manhattan,05/06/2020
bx-01-138788,Link1.0,Live,426 WILLIS AVENUE,"(40.813367, -73.919625)",Bronx,12/12/2017
mn-05-134211,Link1.0,Live,736 7 AVENUE,"(40.760235, -73.984012)",Manhattan,05/13/2017
mn-05-133361,Link1.0,Live,1600 BROADWAY,"(40.760413, -73.984541)",Manhattan,05/14/2016
mn-03-108238,Link1.0,Live,217 BOWERY,"(40.721716, -73.993343)",Manhattan,07/22/2016
mn-06-121813,Link1.0,Live,770 3 AVENUE,"(40.754512, -73.971876)",Manhattan,02/08/2016
qu-12-141549,Link1.0,Live,159-02 JAMAICA AVENUE,"(40.703352, -73.799923)",Queens,03/17/2023
mn-08-136620,Link1.0,Live,200 EAST 87 STREET,"(40.779367, -73.953327)",Manhattan,10/07/2017
qu-02-128387,Link1.0,Live,45-02 44 STREET,"(40.743063, -73.920682)",Queens,11/19/2016
qu-01-142873,Link1.0,Live,36-02 30 AVENUE,"(40.764902, -73.917303)",Queens,08/05/2017
mn-07-136130,Link1.0,Live,2114 BROADWAY,"(40.780019, -73.981396)",Manhattan,07/07/2017
mn-03-138878,Link1.0,Live,80 1 AVENUE,"(40.725291, -73.986842)",Manhattan,08/26/2017
mn-04-139460,Link1.0,Live,907 8 AVENUE,"(40.764744, -73.98447)",Manhattan,03/10/2016
mn-07-134114,Link1.0,Live,77 WEST 85 STREET,"(40.785774, -73.972463)",Manhattan,03/14/2018
mn-06-121521,Link1.0,Live,578 3 AVENUE,"(40.748383, -73.976344)",Manhattan,02/28/2016
mn-03-122371,Link1.0,Live,323 GRAND STREET,"(40.717095, -73.990581)",Manhattan,11/11/2017
mn-09-120434,Link1.0,Live,546 WEST 147 STREET,"(40.82758, -73.949288)",Manhattan,08/01/2016
mn-03-107898,Link1.0,Live,208 1 AVENUE,"(40.7303, -73.983193)",Manhattan,06/10/2017
mn-07-121209,Link1.0,Live,355 AMSTERDAM AVENUE,"(40.781861, -73.979137)",Manhattan,02/17/2018
mn-08-135066,Link1.0,Live,1223 2 AVENUE,"(40.763891, -73.962087)",Manhattan,01/27/2018
qu-12-141536,Link1.0,Live,168-03 JAMAICA AVENUE,"(40.706507, -73.792368)",Queens,08/18/2016
mn-05-123642,Link1.0,Live,766 6 AVENUE,"(40.744668, -73.991375)",Manhattan,08/19/2017
mn-05-133690,Link1.0,Live,333 5 AVENUE,"(40.747627, -73.985037)",Manhattan,08/12/2017
mn-07-121336,Link1.0,Live,2020 BROADWAY,"(40.776311, -73.981937)",Manhattan,09/08/2016
bx-01-146063,Link1.0,Live,776 MELROSE AVENUE,"(40.822112, -73.914849)",Bronx,02/25/2018
mn-05-137100,Link1.0,Live,10 WEST 15 STREET,"(40.736806, -73.993513)",Manhattan,09/23/2017
qu-02-125016,Link1.0,Live,51-04 VERNON BOULEVARD,"(40.741882, -73.95448)",Queens,03/04/2017
bk-09-159989,Link1.0,Live,319 ROGERS AVENUE,"(40.665417, -73.953627)",Brooklyn,12/26/2023
si-02-145522,Link1.0,Live,1177 HYLAN BOULEVARD,"(40.598397, -74.082621)",Staten Island,01/31/2017
si-02-145544,Link1.0,Live,2710 HYLAN BOULEVARD,"(40.565852, -74.114224)",Staten Island,01/31/2017
mn-10-119897,Link1.0,Live,2710 FREDERICK DOUGLASS BOULEVARD,"(40.822215, -73.942235)",Manhattan,10/03/2016
bk-09-153360,Link5G_Ad,Live,402 EASTERN PARKWAY,"(40.669791, -73.955285)",Brooklyn,09/12/2022
bk-08-145032,Link1.0,Live,656 NOSTRAND AVENUE,"(40.675965, -73.950008)",Brooklyn,02/03/2017
mn-06-134654,Link1.0,Live,412 3 AVENUE,"(40.742736, -73.980459)",Manhattan,05/13/2017
mn-07-107743,Link1.0,Live,200 WEST 106 STREET,"(40.800504, -73.966107)",Manhattan,12/12/2017
bk-14-145758,Link1.0,Live,1088 FLATBUSH AVENUE,"(40.643941, -73.95799)",Brooklyn,03/03/2017
mn-07-107814,Link1.0,Live,2350 BROADWAY,"(40.788002, -73.976551)",Manhattan,07/22/2016
mn-05-107796,Link1.0,Live,6 WEST 32 STREET,"(40.747391, -73.986183)",Manhattan,01/21/2017
si-01-125539,Link5G_Ad,Live,3 SLOSSON TERRACE,"(40.6396, -74.075397)",Staten Island,04/25/2023
bx-02-152409,Link1.0,Live,928 LONGWOOD AVENUE,"(40.818048, -73.899498)",Bronx,07/01/2022
mn-04-144139,Link1.0,Live,989 8 AVENUE,"(40.767358, -73.982564)",Manhattan,07/20/2016
qu-03-136453,Link1.0,Live,84-29 ROOSEVELT AVENUE,"(40.747971, -73.881387)",Queens,08/31/2017
qu-12-158710,Link5G_Ad,Live,138-02 FARMERS BOULEVARD,"(40.672663, -73.764196)",Queens,07/27/2022
mn-08-121734,Link1.0,Live,991 3 AVENUE,"(40.761604, -73.966388)",Manhattan,02/27/2016
bk-06-126394,Link1.0,Live,343 COURT STREET,"(40.682483, -73.995753)",Brooklyn,08/10/2017
mn-10-119942,Link1.0,Live,2446 ADAM CLAYTON POWELL JR. BOULEVARD,"(40.819916, -73.940552)",Manhattan,07/19/2017
mn-02-133831,Link1.0,Live,62 EAST 13 STREET,"(40.734036, -73.991208)",Manhattan,10/15/2016
bx-01-119075,Link1.0,Live,134 EAST 149 STREET,"(40.818676, -73.928165)",Bronx,06/10/2017
bk-04-127500,Link5G_Ad,Live,72 WYCKOFF AVENUE,"(40.704822, -73.920155)",Brooklyn,12/07/2022
mn-04-123517,Link1.0,Live,121 9 AVENUE,"(40.743414, -74.003725)",Manhattan,10/28/2017
mn-07-140140,Link1.0,Live,2029 BROADWAY,"(40.776626, -73.982323)",Manhattan,04/04/2018
mn-04-135163,Link1.0,Live,764 10 AVENUE,"(40.765789, -73.990852)",Manhattan,09/23/2017
mn-07-121254,Link1.0,Live,215 WEST 91 STREET,"(40.791401, -73.973822)",Manhattan,06/24/2016
qu-02-125075,Link1.0,Live,51-30 NORTHERN BOULEVARD,"(40.753139, -73.907454)",Queens,04/28/2018
bk-01-146081,Link1.0,Live,458 UNION AVENUE,"(40.714191, -73.951552)",Brooklyn,03/04/2018
qu-06-145846,Link1.0,Live,100-26 QUEENS BOULEVARD,"(40.726495, -73.853138)",Queens,05/20/2017
bx-05-119575,LINK1.0,Removed Pending Reinstall,2437 GRAND CONCOURSE,"(40.861349, -73.898023)",Bronx,07/01/2016
bk-17-127012,Link1.0,Live,1380 NOSTRAND AVENUE,"(40.652771, -73.94987)",Brooklyn,04/08/2017
bk-09-150264,Link1.0,Live,222 MAPLE STREET,"(40.660616, -73.953308)",Brooklyn,08/18/2022
mn-04-138534,Link5G_Ad,Live,610 11 AVENUE,"(40.76282, -73.9967)",Manhattan,07/11/2024
bk-03-145757,Link1.0,Live,1473 FULTON STREET,"(40.680059, -73.94226)",Brooklyn,03/02/2017
bk-16-145761,Link1.0,Live,2069 FULTON STREET,"(40.678312, -73.910253)",Brooklyn,03/03/2017
mn-07-121120,Link1.0,Live,82 WEST 91 STREET,"(40.789541, -73.969644)",Manhattan,05/07/2018
bk-04-142023,Link1.0,Live,1369 BROADWAY,"(40.68927, -73.921188)",Brooklyn,02/24/2023
bk-01-146007,Link1.0,Live,364 GRAND STREET,"(40.712268, -73.95561)",Brooklyn,12/02/2017
